depth_1_0000001.png	-173.8927895229915	55.50484253104733	731.0689086914062	-169.27005570928267	15.139127781469092	741.1159057617188	-134.89280905615198	84.50445695975692	737.7440185546875	-142.71205785854724	35.74127633553926	746.9332885742188	-107.59874836596933	95.01192011854336	741.1970825195312	-120.38633618297058	43.217265256731395	755.6277465820312	-79.26199408174915	80.18216020483685	740.6717529296875	-88.3955839201163	32.99947952337489	754.7238159179688	-45.026639462921544	-12.543582433545271	730.2085571289062	-50.76546806639777	-32.341692168587876	740.0853271484375	-73.52186762368655	-65.8788378058438	752.3917236328125	-161.24440082187982	-107.44467547023164	767.7335205078125	-126.9386680433992	-115.84921369046697	768.337646484375	-125.2202302180937	-34.83581835757601	761.4926147460938
depth_1_0000002.png	-173.8927895229915	55.50484253104733	731.0689086914062	-169.27005570928267	15.139127781469092	741.1159057617188	-134.89280905615198	84.50445695975692	737.7440185546875	-142.71205785854724	35.74127633553926	746.9332885742188	-107.59874836596933	95.01192011854336	741.1970825195312	-120.38633618297058	43.217265256731395	755.6277465820312	-79.26199408174915	80.18216020483685	740.6717529296875	-88.3955839201163	32.99947952337489	754.7238159179688	-45.026639462921544	-12.543582433545271	730.2085571289062	-50.76546806639777	-32.341692168587876	740.0853271484375	-73.52186762368655	-65.8788378058438	752.3917236328125	-161.24440082187982	-107.44467547023164	767.7335205078125	-126.9386680433992	-115.84921369046697	768.337646484375	-125.2202302180937	-34.83581835757601	761.4926147460938
depth_1_0000003.png	-173.89087292012854	55.48918321021033	731.0478515625	-169.2771586354389	15.138805389699101	741.15576171875	-134.88237364093126	84.50434333566338	737.7487182617188	-142.7084166655165	35.743791200071165	746.9456787109375	-107.57041356880335	94.97248235363062	741.053955078125	-120.38281878560659	43.21565875236704	755.6260986328125	-79.24125974152236	80.1794161151332	740.6766357421875	-88.38522851822806	32.998014302987144	754.7261962890625	-45.025288702756	-12.570119088175279	730.1768188476562	-50.758584370723405	-32.3635522076677	740.066162109375	-73.51951444195268	-65.88647372166791	752.3936157226562	-161.2466592476727	-107.44470669756168	767.7343139648438	-126.94090171896245	-115.8493088474643	768.3380126953125	-125.22243578316333	-34.83586023998384	761.4935302734375
depth_1_0000004.png	-173.63838524965527	55.9653180439657	731.8346557617188	-169.22334608490073	14.827348918917908	741.1469116210938	-134.85234697636534	84.49776450106786	737.71923828125	-142.6976988906791	35.7472664876471	746.9468994140625	-107.5539237640665	94.95712624768575	740.9910888671875	-120.3813965510438	43.21636062034665	755.619140625	-79.23831434349853	80.17834989347766	740.6742553710938	-88.38471689404972	32.99767296189878	754.7246704101562	-45.08038658231269	-12.574181996871564	730.1669921875	-50.76921052988691	-32.37396264847898	740.0693359375	-73.52039733801558	-65.8867688795907	752.3938598632812	-161.2490858641782	-107.44420006363396	767.7295532226562	-126.94343899913336	-115.84885165175181	768.3355102539062	-125.22436658359025	-34.83540346479775	761.4913330078125
depth_1_0000005.png	-173.68758566195694	55.972487658966315	731.8853759765625	-169.24377983354745	14.830687300157177	741.1674194335938	-134.8871402359133	84.505632145943	737.6575317382812	-142.7146310031135	35.74516338936742	746.9913940429688	-107.78142487094448	95.24088775701648	742.682861328125	-120.44181383192645	43.19724149553169	756.208251953125	-79.24842256990549	80.18074411111563	740.6641845703125	-88.39078894893414	33.00173191459357	754.7228393554688	-45.10085058064125	-12.555126824104567	730.2099609375	-50.77415269701569	-32.36645656865374	740.0982666015625	-73.51791103592242	-65.89266748262772	752.3843994140625	-161.24723038672914	-107.44337332909983	767.7299194335938	-126.94129100917239	-115.84711638285951	768.3330078125	-125.22492863480562	-34.8334442973002	761.4909057617188
depth_1_0000006.png	-173.64219872018168	56.18202296302218	732.3433837890625	-169.29277090134448	14.9331447182178	741.2139282226562	-134.8346786651955	84.52012331444024	737.6481323242188	-142.71849840105656	35.75794918553333	746.9295654296875	-108.78390587245273	95.10960098077824	741.422119140625	-120.93674203555432	43.117133048063806	755.6575317382812	-79.22215079648078	79.75322829944575	739.2883911132812	-88.38658534340662	32.84989247212583	754.5338134765625	-45.2783439880369	-12.994445407215395	729.3551635742188	-50.94728272326414	-32.76024763690232	739.3366088867188	-73.69126140333412	-66.19196848801145	751.8977661132812	-161.5285806385472	-107.40856329850719	767.901611328125	-127.23769059369748	-115.88246838088578	768.3693237304688	-125.38422191737406	-34.88454502307921	761.3785400390625
depth_1_0000007.png	-173.72296507281195	56.09342252439068	732.234619140625	-169.343245431345	14.871653623666372	741.2083129882812	-134.84288863645364	84.53529233051678	737.691162109375	-142.71723132938786	35.758505337766	746.92333984375	-108.7826636574692	95.10973644933671	741.4204711914062	-120.93777258503471	43.11739825476228	755.6556396484375	-79.67198237397574	79.88852969202766	739.0657348632812	-88.62797356248565	32.963053206072836	754.3579711914062	-45.322656024894755	-12.997166024518423	729.3482666015625	-50.95556954429024	-32.76925110357437	739.3377075195312	-73.6869935273426	-66.19747857549899	751.8964233398438	-161.53068775029112	-107.40803214874553	767.8941040039062	-127.23987230451498	-115.88176800011587	768.36865234375	-125.38546660848765	-34.88406899853683	761.3750610351562
depth_1_0000008.png	-173.61571794056886	56.12979376210565	732.3314819335938	-169.28068126949128	14.886129205357603	741.2297973632812	-134.83887323462577	84.52147399618477	737.66259765625	-142.70593112967953	35.75490979177932	746.9593505859375	-108.04660581219522	95.06035098401372	741.4833374023438	-120.49536228537194	43.1247215462051	755.6710815429688	-79.6378414797439	79.87746994668818	739.1279907226562	-88.60558525058212	32.94619353003765	754.3961791992188	-45.28670080014967	-13.023889055010645	729.4562377929688	-50.927845509996054	-32.79314258458573	739.4465942382812	-73.67838201981112	-66.21127636127294	751.9905395507812	-161.5427011365577	-107.40023782061938	767.9308471679688	-127.25402363713306	-115.88071479370112	768.4368896484375	-125.37742684687846	-34.886093417062	761.4140625
depth_1_0000009.png	-173.5062673726138	56.192119103507984	732.7359008789062	-169.18365945649427	14.813617902026982	741.1519165039062	-134.87393777166938	84.54579485737813	737.7695922851562	-142.69780516890754	35.731014651484095	746.854736328125	-107.67562258780572	95.00074758761069	741.6038818359375	-120.28538536241786	43.08863370441021	755.7491455078125	-79.24879946508455	80.3073033853672	740.7047119140625	-88.50074117720949	32.942726675768945	754.463623046875	-45.08850659319365	-13.114336905002258	730.0996704101562	-50.74617356143626	-32.86346104502244	740.1204223632812	-73.5780073058504	-66.24373382153274	752.5457763671875	-161.55052352802298	-107.4334927988071	767.7779541015625	-127.26279084304815	-115.89218258763186	768.6085815429688	-125.37079492331496	-34.914954833469615	761.3917846679688
depth_1_0000010.png	-173.71470330131555	56.14569037043133	732.7789306640625	-169.29524284817964	14.773734270439236	741.1756591796875	-134.84389518352535	84.54028443080719	737.6912231445312	-142.70527728682094	35.77126409773146	746.9850463867188	-107.5322319131885	94.80253219237078	740.82177734375	-120.33799621288874	43.12971652872898	755.8543090820312	-79.19374348665939	80.24450500738162	740.0630493164062	-88.4765394915764	32.96956956510307	754.1083374023438	-45.077919651945756	-13.093794858690094	730.089599609375	-50.742682288632395	-32.84683537705331	740.0986328125	-73.57821086310268	-66.23604864044027	752.4971313476562	-161.545912604684	-107.39918882686135	767.7800903320312	-127.25719874957299	-115.85630467614557	768.5868530273438	-125.37394207351284	-34.879605948461425	761.3623046875
